site  ID  session  run  trial  cue  prepost  group  pressFreq  pressVar  nRewards  nResponse  outcomeliking  hunger
Caltech2  179  1  1  11  Rest  pre  1-day  0  0  0  0  NaN  7
Caltech2  179  1  1  12  Valued  pre  1-day  1.649907e+00  3.854347e-01  2  66  4  7
Caltech2  179  1  2  1  Devalued  pre  1-day  2.124461e+00  2.308361e-01  2  85  3  7
Caltech2  179  1  2  2  Rest  pre  1-day  0  0  0  0  NaN  7
Caltech2  179  1  2  3  Valued  pre  1-day  1.770562e+00  3.696439e-01  2  71  4  7
Caltech2  179  1  2  4  Rest  pre  1-day  0  0  0  0  NaN  7
Caltech2  179  1  2  5  Valued  pre  1-day  2.698645e+00  2.630830e-01  5  108  4  7
Caltech2  179  1  2  6  Rest  pre  1-day  0  0  0  0  NaN  7
Caltech2  179  1  2  7  Devalued  pre  1-day  2.445782e+00  3.527864e-01  3  98  3  7
Caltech2  179  1  2  8  Valued  pre  1-day  3.351374e+00  2.417996e-01  2  134  4  7
Caltech2  179  1  2  9  Devalued  pre  1-day  2.857551e+00  2.707893e-01  3  114  3  7
Caltech2  179  1  2  10  Rest  pre  1-day  0  0  0  0  NaN  7
Caltech2  179  1  2  11  Valued  pre  1-day  3.148610e+00  3.346831e-01  0  126  4  7
Caltech2  179  1  2  12  Devalued  pre  1-day  2.777577e+00  3.169618e-01  3  111  3  7
Caltech2  179  1  3  1  Valued  post  1-day  2.147703e+00  1.995311e-01  0  43  5  4
Caltech2  179  1  3  2  Rest  post  1-day  0  0  0  0  NaN  4
Caltech2  179  1  3  3  Devalued  post  1-day  1.100441e+00  7.750826e-01  0  22  -2  4
Caltech2  179  1  3  4  Valued  post  1-day  3.152884e+00  1.187514e-01  0  63  5  4
Caltech2  179  1  3  5  Rest  post  1-day  0  0  0  0  NaN  4
Caltech2  179  1  3  6  Valued  post  1-day  3.596505e+00  1.564806e-01  0  72  5  4
Caltech2  179  1  3  7  Devalued  post  1-day  3.046999e+00  3.431911e-01  0  61  -2  4
Caltech2  179  1  3  8  Rest  post  1-day  0  0  0  0  NaN  4
Caltech2  179  1  3  9  Devalued  post  1-day  0  0  0  0  -2  4
Caltech2  180  1  1  1  Valued  pre  1-day  1.523788e+00  8.264607e-01  6  61  5  8
Caltech2  180  1  1  2  Devalued  pre  1-day  7.045383e-01  1.071885e+00  3  28  4  8
Caltech2  180  1  1  3  Valued  pre  1-day  6.288423e-01  2.054708e+00  5  25  5  8
Caltech2  180  1  1  4  Devalued  pre  1-day  1.180010e+00  5.807805e-01  2  47  4  8
Caltech2  180  1  1  5  Rest  pre  1-day  0  0  0  0  NaN  8
Caltech2  180  1  1  6  Devalued  pre  1-day  6.764848e-01  1.107669e+00  4  27  4  8
Caltech2  180  1  1  7  Valued  pre  1-day  5.025519e-01  3.556013e+00  3  20  5  8
Caltech2  180  1  1  8  Rest  pre  1-day  0  0  0  0  NaN  8
Caltech2  180  1  1  9  Valued  pre  1-day  4.515605e-01  1.870803e+00  2  18  5  8
Caltech2  180  1  1  10  Rest  pre  1-day  0  0  0  0  NaN  8
Caltech2  180  1  1  11  Devalued  pre  1-day  4.523328e-01  5.188274e+00  3  18  4  8
Caltech2  180  1  1  12  Rest  pre  1-day  0  0  0  0  NaN  8
Caltech2  180  1  2  1  Rest  pre  1-day  0  0  0  0  NaN  8
Caltech2  180  1  2  2  Valued  pre  1-day  4.775988e-01  4.732615e+00  4  19  5  8
Caltech2  180  1  2  3  Devalued  pre  1-day  3.258919e-01  5.871894e-01  3  13  4  8
Caltech2  180  1  2  4  Rest  pre  1-day  0  0  0  0  NaN  8
Caltech2  180  1  2  5  Valued  pre  1-day  4.760499e-01  1.506657e+00  3  19  5  8
Caltech2  180  1  2  6  Devalued  pre  1-day  6.016470e-01  5.574138e-01  2  24  4  8
Caltech2  180  1  2  7  Valued  pre  1-day  5.281061e-01  1.840601e+00  1  21  5  8
Caltech2  180  1  2  8  Rest  pre  1-day  0  0  0  0  NaN  8
Caltech2  180  1  2  9  Devalued  pre  1-day  5.775392e-01  3.098952e-01  2  23  4  8
Caltech2  180  1  2  10  Valued  pre  1-day  6.286994e-01  9.129463e-01  2  25  5  8
Caltech2  180  1  2  11  Rest  pre  1-day  0  0  0  0  NaN  8
Caltech2  180  1  2  12  Devalued  pre  1-day  7.277963e-01  8.410783e-01  3  29  4  8
Caltech2  180  1  3  1  Devalued  post  1-day  1.549308e+00  2.488929e-01  0  31  -3  8
Caltech2  180  1  3  2  Rest  post  1-day  0  0  0  0  NaN  8
Caltech2  180  1  3  3  Devalued  post  1-day  1.254729e+00  1.853823e-01  0  25  -3  8
Caltech2  180  1  3  4  Valued  post  1-day  1.757292e+00  4.512770e-01  0  36  5  8
Caltech2  180  1  3  5  Rest  post  1-day  0  0  0  0  NaN  8
Caltech2  180  1  3  6  Valued  post  1-day  3.616485e+00  2.693950e-01  0  72  5  8
Caltech2  180  1  3  7  Rest  post  1-day  0  0  0  0  NaN  8
Caltech2  180  1  3  8  Valued  post  1-day  2.258295e+00  3.618652e-01  0  45  5  8
Caltech2  180  1  3  9  Devalued  post  1-day  2.409036e+00  3.549479e-01  0  49  -3  8
Caltech2  181  1  1  1  Devalued  pre  1-day  2.722305e+00  1.849327e-01  1  109  4  7
Caltech2  181  1  1  2  Valued  pre  1-day  2.177428e+00  2.278174e-01  4  87  4  7
Caltech2  181  1  1  3  Devalued  pre  1-day  1.596501e+00  2.714915e-01  5  64  4  7
Caltech2  181  1  1  4  Rest  pre  1-day  0  0  0  0  NaN  7
Caltech2  181  1  1  5  Devalued  pre  1-day  2.150960e+00  2.987328e-01  2  86  4  7
Caltech2  181  1  1  6  Valued  pre  1-day  3.924843e+00  1.993540e-01  5  157  4  7
Caltech2  181  1  1  7  Rest  pre  1-day  0  0  0  0  NaN  7
Caltech2  181  1  1  8  Valued  pre  1-day  2.025778e+00  2.122258e-01  3  81  4  7
Caltech2  181  1  1  9  Rest  pre  1-day  0  0  0  0  NaN  7
Caltech2  181  1  1  10  Valued  pre  1-day  4.239055e+00  1.660693e-01  4  170  4  7
Caltech2  181  1  1  11  Rest  pre  1-day  0  0  0  0  NaN  7
Caltech2  181  1  1  12  Devalued  pre  1-day  1.449942e+00  3.017135e-01  4  58  4  7
Caltech2  181  1  2  1  Rest  pre  1-day  0  0  0  0  NaN  7
Caltech2  181  1  2  2  Valued  pre  1-day  1.475604e+00  2.332840e-01  3  59  4  7
Caltech2  181  1  2  3  Devalued  pre  1-day  1.643753e+00  4.370357e-01  5  66  4  7
Caltech2  181  1  2  4  Valued  pre  1-day  9.787078e-01  1.101406e+00  5  39  4  7
Caltech2  181  1  2  5  Rest  pre  1-day  0  0  0  0  NaN  7
Caltech2  181  1  2  6  Devalued  pre  1-day  4.749851e-01  1.695247e+00  4  19  4  7
Caltech2  181  1  2  7  Valued  pre  1-day  3.999952e-01  2.047059e+00  4  16  4  7
Caltech2  181  1  2  8  Devalued  pre  1-day  4.155795e-01  1.836397e+00  4  17  4  7
Caltech2  181  1  2  9  Rest  pre  1-day  0  0  0  0  NaN  7
Caltech2  181  1  2  10  Valued  pre  1-day  3.751475e-01  2.352671e+00  4  15  4  7
Caltech2  181  1  2  11  Devalued  pre  1-day  2.999991e-01  2.652610e+00  2  12  4  7
Caltech2  181  1  2  12  Rest  pre  1-day  0  0  0  0  NaN  7
Caltech2  181  1  3  1  Devalued  post  1-day  1.343417e+00  2.633381e-01  0  27  1  5
Caltech2  181  1  3  2  Valued  post  1-day  2.010834e+00  2.574983e-01  0  40  4  5
Caltech2  181  1  3  3  Rest  post  1-day  0  0  0  0  NaN  5
Caltech2  181  1  3  4  Valued  post  1-day  2.752511e+00  1.281169e-01  0  55  4  5
Caltech2  181  1  3  5  Devalued  post  1-day  6.504587e-01  5.674641e-01  0  14  1  5
Caltech2  181  1  3  6  Rest  post  1-day  0  0  0  0  NaN  5
Caltech2  181  1  3  7  Devalued  post  1-day  1.699543e+00  1.377827e-01  0  34  1  5
Caltech2  181  1  3  8  Valued  post  1-day  1.801066e+00  6.453910e-02  0  37  4  5
Caltech2  181  1  3  9  Rest  post  1-day  0  0  0  0  NaN  5
Caltech2  182  1  1  1  Devalued  pre  1-day  4.248005e-01  1.724178e+00  3  17  5  8
Caltech2  182  1  1  2  Valued  pre  1-day  1.601466e+00  3.921096e-01  0  64  2  8
Caltech2  182  1  1  3  Rest  pre  1-day  0  0  0  0  NaN  8
Caltech2  182  1  1  4  Valued  pre  1-day  2.250215e-01  2.929307e+00  5  9  2  8
Caltech2  182  1  1  5  Rest  pre  1-day  0  0  0  0  NaN  8
Caltech2  182  1  1  6  Devalued  pre  1-day  2.500249e-01  2.251469e+00  2  10  5  8
Caltech2  182  1  1  7  Rest  pre  1-day  0  0  0  0  NaN  8
Caltech2  182  1  1  8  Valued  pre  1-day  3.751333e-01  2.512448e+00  2  15  2  8
Caltech2  182  1  1  9  Devalued  pre  1-day  2.249848e-01  4.708295e+00  1  9  5  8
Caltech2  182  1  1  10  Valued  pre  1-day  9.996021e-02  5.369813e+00  2  4  2  8
Caltech2  182  1  1  11  Devalued  pre  1-day  5.001865e-02  1.565114e+01  2  2  5  8
Caltech2  182  1  1  12  Rest  pre  1-day  0  0  0  0  NaN  8
Caltech2  182  1  2  1  Rest  pre  1-day  0  0  0  0  NaN  8
Caltech2  182  1  2  2  Valued  pre  1-day  2.499954e-02  0  0  1  2  8
Caltech2  182  1  2  3  Rest  pre  1-day  0  0  0  0  NaN  8
Caltech2  182  1  2  4  Devalued  pre  1-day  2.503513e-02  0  0  1  5  8
Caltech2  182  1  2  5  Rest  pre  1-day  0  0  0  0  NaN  8
Caltech2  182  1  2  6  Valued  pre  1-day  0  0  0  0  2  8
Caltech2  182  1  2  7  Devalued  pre  1-day  7.506411e-02  2.282527e+00  2  3  5  8
Caltech2  182  1  2  8  Valued  pre  1-day  4.978814e-02  2.722987e+00  1  2  2  8
Caltech2  182  1  2  9  Devalued  pre  1-day  1.958807e+00  1.341362e+00  5  78  5  8
Caltech2  182  1  2  10  Rest  pre  1-day  0  0  0  0  NaN  8
Caltech2  182  1  2  11  Devalued  pre  1-day  2.624785e+00  4.609691e-01  1  105  5  8
Caltech2  182  1  2  12  Valued  pre  1-day  2.500928e-02  0  1  1  2  8
Caltech2  182  1  3  1  Rest  post  1-day  0  0  0  0  NaN  7
Caltech2  182  1  3  2  Valued  post  1-day  2.788736e+00  8.108443e-01  0  56  5  7
Caltech2  182  1  3  3  Devalued  post  1-day  1.700177e+00  9.340766e-01  0  36  2  7
Caltech2  182  1  3  4  Rest  post  1-day  0  0  0  0  NaN  7
Caltech2  182  1  3  5  Devalued  post  1-day  1.000597e-01  2.803491e-01  0  2  2  7
Caltech2  182  1  3  6  Rest  post  1-day  0  0  0  0  NaN  7
Caltech2  182  1  3  7  Valued  post  1-day  4.998103e-02  0  0  1  5  7
Caltech2  182  1  3  8  Devalued  post  1-day  0  0  0  0  2  7
Caltech2  182  1  3  9  Valued  post  1-day  1.448339e+00  2.388422e+00  0  29  5  7
Caltech2  183  1  1  1  Rest  pre  1-day  0  0  0  0  NaN  7
Caltech2  183  1  1  2  Valued  pre  1-day  3.502912e-01  1.704759e+00  1  14  5  7
Caltech2  183  1  1  3  Rest  pre  1-day  0  0  0  0  NaN  7
Caltech2  183  1  1  4  Valued  pre  1-day  7.763334e-01  1.389837e+00  4  31  5  7
Caltech2  183  1  1  5  Devalued  pre  1-day  8.752726e-01  8.648263e-01  3  35  5  7
Caltech2  183  1  1  6  Valued  pre  1-day  1.372099e+00  8.677070e-01  2  55  5  7
Caltech2  183  1  1  7  Devalued  pre  1-day  1.178301e+00  5.650404e-01  1  47  5  7
Caltech2  183  1  1  8  Rest  pre  1-day  0  0  0  0  NaN  7
Caltech2  183  1  1  9  Devalued  pre  1-day  2.193376e+00  2.716403e-01  0  88  5  7
Caltech2  183  1  1  10  Valued  pre  1-day  3.401214e+00  2.224249e-01  3  136  5  7
Caltech2  183  1  1  11  Devalued  pre  1-day  2.958949e+00  2.089497e-01  1  118  5  7
Caltech2  183  1  1  12  Rest  pre  1-day  0  0  0  0  NaN  7
Caltech2  183  1  2  1  Rest  pre  1-day  0  0  0  0  NaN  7
Caltech2  183  1  2  2  Valued  pre  1-day  3.001130e+00  2.516606e-01  1  120  5  7
Caltech2  183  1  2  3  Devalued  pre  1-day  2.027000e+00  5.815318e-01  2  81  5  7
Caltech2  183  1  2  4  Valued  pre  1-day  1.275001e+00  5.564675e-01  5  51  5  7
Caltech2  183  1  2  5  Devalued  pre  1-day  9.753853e-01  4.654960e-01  7  39  5  7
Caltech2  183  1  2  6  Rest  pre  1-day  0  0  0  0  NaN  7
Caltech2  183  1  2  7  Valued  pre  1-day  1.349924e+00  4.723843e-01  2  54  5  7
Caltech2  183  1  2  8  Devalued  pre  1-day  1.674292e+00  4.396627e-01  4  67  5  7
Caltech2  183  1  2  9  Rest  pre  1-day  0  0  0  0  NaN  7
Caltech2  183  1  2  10  Valued  pre  1-day  3.019343e+00  2.033032e-01  5  124  5  7
Caltech2  183  1  2  11  Rest  pre  1-day  0  0  0  0  NaN  7
Caltech2  183  1  2  12  Devalued  pre  1-day  1.997429e+00  4.145512e-01  4  80  5  7
Caltech2  183  1  3  1  Rest  post  1-day  0  0  0  0  NaN  7
Caltech2  183  1  3  2  Valued  post  1-day  4.152018e+00  2.057388e-01  0  83  5  7
Caltech2  183  1  3  3  Devalued  post  1-day  3.058378e+00  1.500562e-01  0  63  -5  7
Caltech2  183  1  3  4  Valued  post  1-day  3.956234e+00  1.587846e-01  0  79  5  7
Caltech2  183  1  3  5  Devalued  post  1-day  2.586446e+00  1.342057e-01  0  53  -5  7
Caltech2  183  1  3  6  Rest  post  1-day  0  0  0  0  NaN  7
Caltech2  183  1  3  7  Valued  post  1-day  2.354508e+00  1.136692e-01  0  47  5  7
Caltech2  183  1  3  8  Devalued  post  1-day  2.243926e+00  1.200837e-01  0  46  -5  7
Caltech2  183  1  3  9  Rest  post  1-day  0  0  0  0  NaN  7
Caltech2  184  1  1  1  Rest  pre  1-day  0  0  0  0  NaN  6
Caltech2  184  1  1  2  Devalued  pre  1-day  7.476508e-01  2.355724e+00  4  30  4  6
Caltech2  184  1  1  3  Valued  pre  1-day  1.732892e+00  2.500958e-01  1  70  4  6
Caltech2  184  1  1  4  Devalued  pre  1-day  1.042752e+00  4.750619e-01  6  42  4  6
Caltech2  184  1  1  5  Valued  pre  1-day  1.788275e+00  3.479901e-01  4  70  4  6
Caltech2  184  1  1  6  Rest  pre  1-day  0  0  0  0  NaN  6
Caltech2  184  1  1  7  Devalued  pre  1-day  1.223998e+00  4.225975e-01  3  49  4  6
Caltech2  184  1  1  8  Rest  pre  1-day  0  0  0  0  NaN  6
Caltech2  184  1  1  9  Valued  pre  1-day  2.199762e+00  3.305869e-01  4  88  4  6
Caltech2  184  1  1  10  Devalued  pre  1-day  1.425817e+00  4.071993e-01  5  57  4  6
Caltech2  184  1  1  11  Valued  pre  1-day  2.149800e+00  2.894751e-01  4  86  4  6
Caltech2  184  1  1  12  Rest  pre  1-day  0  0  0  0  NaN  6
Caltech2  184  1  2  1  Valued  pre  1-day  2.099158e+00  2.452708e-01  2  84  4  6
Caltech2  184  1  2  2  Devalued  pre  1-day  1.824914e+00  3.727284e-01  3  73  4  6
Caltech2  184  1  2  3  Valued  pre  1-day  2.750094e+00  3.441210e-01  4  110  4  6
Caltech2  184  1  2  4  Rest  pre  1-day  0  0  0  0  NaN  6
Caltech2  184  1  2  5  Valued  pre  1-day  2.327005e+00  4.254688e-01  1  93  4  6
Caltech2  184  1  2  6  Devalued  pre  1-day  1.694338e+00  4.198396e-01  6  68  4  6
Caltech2  184  1  2  7  Rest  pre  1-day  0  0  0  0  NaN  6
Caltech2  184  1  2  8  Valued  pre  1-day  2.883757e+00  5.194291e-01  4  117  4  6
Caltech2  184  1  2  9  Devalued  pre  1-day  2.105943e+00  3.379716e-01  3  83  4  6
Caltech2  184  1  2  10  Rest  pre  1-day  0  0  0  0  NaN  6
Caltech2  184  1  2  11  Devalued  pre  1-day  1.746319e+00  4.516514e-01  6  70  4  6
Caltech2  184  1  2  12  Rest  pre  1-day  0  0  0  0  NaN  6
Caltech2  184  1  3  1  Devalued  post  1-day  2.589730e+00  2.978783e-01  0  52  3  7
Caltech2  184  1  3  2  Valued  post  1-day  4.355212e+00  1.125078e-01  0  87  4  7
Caltech2  184  1  3  3  Rest  post  1-day  0  0  0  0  NaN  7
Caltech2  184  1  3  4  Valued  post  1-day  3.650269e+00  3.892180e-01  0  73  4  7
Caltech2  184  1  3  5  Rest  post  1-day  0  0  0  0  NaN  7
Caltech2  184  1  3  6  Devalued  post  1-day  3.056887e+00  2.832492e-01  0  61  3  7
Caltech2  184  1  3  7  Valued  post  1-day  3.999447e+00  1.411032e-01  0  81  4  7
Caltech2  184  1  3  8  Rest  post  1-day  0  0  0  0  NaN  7
Caltech2  184  1  3  9  Devalued  post  1-day  2.651748e+00  3.706208e-01  0  53  3  7
Caltech2  185  1  1  1  Rest  pre  1-day  0  0  0  0  NaN  10
Caltech2  185  1  1  2  Devalued  pre  1-day  7.499379e-02  8.283549e+00  1  3  5  10
Caltech2  185  1  1  3  Rest  pre  1-day  0  0  0  0  NaN  10
Caltech2  185  1  1  4  Valued  pre  1-day  1.000324e-01  1.421028e+00  1  4  5  10
Caltech2  185  1  1  5  Rest  pre  1-day  0  0  0  0  NaN  10
Caltech2  185  1  1  6  Devalued  pre  1-day  2.251260e-01  1.099602e+00  1  9  5  10
Caltech2  185  1  1  7  Rest  pre  1-day  0  0  0  0  NaN  10
Caltech2  185  1  1  8  Valued  pre  1-day  2.500760e-02  0  1  1  5  10
Caltech2  185  1  1  9  Devalued  pre  1-day  4.999878e-02  3.465199e+00  1  2  5  10
Caltech2  185  1  1  10  Valued  pre  1-day  7.502243e-02  1.981384e+00  1  3  5  10
Caltech2  185  1  1  11  Devalued  pre  1-day  2.499745e-02  1.620372e+01  1  1  5  10
Caltech2  185  1  1  12  Valued  pre  1-day  2.500678e-02  6.936469e+00  1  1  5  10
Caltech2  185  1  2  1  Devalued  pre  1-day  7.500798e-02  6.672299e+00  1  3  5  10
Caltech2  185  1  2  2  Rest  pre  1-day  0  0  0  0  NaN  10
Caltech2  185  1  2  3  Valued  pre  1-day  7.502193e-02  2.467238e+00  1  3  5  10
Caltech2  185  1  2  4  Rest  pre  1-day  0  0  0  0  NaN  10
Caltech2  185  1  2  5  Devalued  pre  1-day  2.500744e-02  0  1  1  5  10
Caltech2  185  1  2  6  Rest  pre  1-day  0  0  0  0  NaN  10
Caltech2  185  1  2  7  Valued  pre  1-day  2.500776e-02  0  1  1  5  10
Caltech2  185  1  2  8  Devalued  pre  1-day  4.999554e-02  5.286268e+00  1  2  5  10
Caltech2  185  1  2  9  Valued  pre  1-day  2.500740e-02  0  1  1  5  10
Caltech2  185  1  2  10  Devalued  pre  1-day  9.998752e-02  2.296364e+00  1  4  5  10
Caltech2  185  1  2  11  Valued  pre  1-day  2.500745e-02  0  1  1  5  10
Caltech2  185  1  2  12  Rest  pre  1-day  0  0  0  0  NaN  10
Caltech2  185  1  3  1  Devalued  post  1-day  2.499187e-01  1.762545e+00  0  5  5  6
Caltech2  185  1  3  2  Rest  post  1-day  0  0  0  0  NaN  6
Caltech2  185  1  3  3  Valued  post  1-day  1.999958e-01  1.181846e+00  0  4  5  6
Caltech2  185  1  3  4  Rest  post  1-day  0  0  0  0  NaN  6
Caltech2  185  1  3  5  Valued  post  1-day  2.001853e-01  1.426410e+00  0  4  5  6
Caltech2  185  1  3  6  Devalued  post  1-day  1.500747e-01  2.001133e+00  0  3  5  6
Caltech2  185  1  3  7  Valued  post  1-day  9.999829e-02  4.632402e+00  0  2  5  6
Caltech2  185  1  3  8  Rest  post  1-day  0  0  0  0  NaN  6
Caltech2  185  1  3  9  Devalued  post  1-day  5.005312e-02  0  0  1  5  6
Caltech2  186  1  1  1  Valued  pre  1-day  3.192559e+00  2.044988e-01  2  128  3  10
Caltech2  186  1  1  2  Rest  pre  1-day  0  0  0  0  NaN  10
Caltech2  186  1  1  3  Valued  pre  1-day  4.275913e+00  1.590550e-01  2  171  3  10
Caltech2  186  1  1  4  Devalued  pre  1-day  4.295770e+00  1.694340e-01  6  172  4  10
Caltech2  186  1  1  5  Rest  pre  1-day  0  0  0  0  NaN  10
Caltech2  186  1  1  6  Valued  pre  1-day  3.526336e+00  2.284854e-01  5  141  3  10
Caltech2  186  1  1  7  Devalued  pre  1-day  4.225931e+00  1.727441e-01  5  169  4  10
Caltech2  186  1  1  8  Rest  pre  1-day  0  0  0  0  NaN  10
Caltech2  186  1  1  9  Valued  pre  1-day  2.645867e+00  4.195092e-01  5  106  3  10
Caltech2  186  1  1  10  Devalued  pre  1-day  4.176715e+00  1.456442e-01  3  167  4  10
Caltech2  186  1  1  11  Rest  pre  1-day  0  0  0  0  NaN  10
Caltech2  186  1  1  12  Devalued  pre  1-day  4.370978e+00  1.536915e-01  1  175  4  10
Caltech2  186  1  2  1  Devalued  pre  1-day  4.410068e+00  1.407707e-01  3  177  4  10
Caltech2  186  1  2  2  Valued  pre  1-day  3.534050e+00  2.048178e-01  4  141  3  10
Caltech2  186  1  2  3  Devalued  pre  1-day  4.220257e+00  1.448362e-01  1  169  4  10
Caltech2  186  1  2  4  Rest  pre  1-day  0  0  0  0  NaN  10
Caltech2  186  1  2  5  Devalued  pre  1-day  3.775375e+00  1.760999e-01  3  151  4  10
Caltech2  186  1  2  6  Rest  pre  1-day  0  0  0  0  NaN  10
Caltech2  186  1  2  7  Devalued  pre  1-day  3.845078e+00  2.006276e-01  2  154  4  10
Caltech2  186  1  2  8  Valued  pre  1-day  1.969421e+00  6.096353e-01  6  79  3  10
Caltech2  186  1  2  9  Rest  pre  1-day  0  0  0  0  NaN  10
Caltech2  186  1  2  10  Valued  pre  1-day  2.319032e+00  3.424486e-01  5  94  3  10
Caltech2  186  1  2  11  Rest  pre  1-day  0  0  0  0  NaN  10
Caltech2  186  1  2  12  Valued  pre  1-day  1.500649e+00  8.996748e-01  4  60  3  10
Caltech2  186  1  3  1  Devalued  post  1-day  2.947756e+00  3.375560e-01  0  59  -2  7
Caltech2  186  1  3  2  Valued  post  1-day  2.496497e+00  4.240185e-01  0  51  4  7
Caltech2  186  1  3  3  Rest  post  1-day  0  0  0  0  NaN  7
Caltech2  186  1  3  4  Valued  post  1-day  2.648956e+00  2.735510e-01  0  53  4  7
Caltech2  186  1  3  5  Rest  post  1-day  0  0  0  0  NaN  7
Caltech2  186  1  3  6  Devalued  post  1-day  3.500972e-01  4.359255e-01  0  7  -2  7
Caltech2  186  1  3  7  Rest  post  1-day  0  0  0  0  NaN  7
Caltech2  186  1  3  8  Devalued  post  1-day  0  0  0  0  -2  7
Caltech2  186  1  3  9  Valued  post  1-day  2.686593e+00  2.134996e-01  0  54  4  7
Caltech2  187  1  1  1  Rest  pre  1-day  0  0  0  0  NaN  5
Caltech2  187  1  1  2  Valued  pre  1-day  1.496528e+00  5.276294e-01  4  60  5  5
Caltech2  187  1  1  3  Rest  pre  1-day  0  0  0  0  NaN  5
Caltech2  187  1  1  4  Devalued  pre  1-day  3.201077e+00  2.619044e-01  6  128  5  5
Caltech2  187  1  1  5  Valued  pre  1-day  2.499870e-02  0  0  1  5  5
Caltech2  187  1  1  6  Devalued  pre  1-day  2.618931e+00  2.688691e-01  4  105  5  5
Caltech2  187  1  1  7  Rest  pre  1-day  0  0  0  0  NaN  5
Caltech2  187  1  1  8  Valued  pre  1-day  1.500637e-01  1.305627e+01  1  6  5  5
Caltech2  187  1  1  9  Devalued  pre  1-day  3.173232e+00  2.455664e-01  6  127  5  5
Caltech2  187  1  1  10  Valued  pre  1-day  6.505279e-01  1.972185e+00  4  26  5  5
