site  ID  session  run  trial  cue  prepost  group  pressFreq  pressVar  nRewards  nResponse  outcomeliking  hunger
Sydney  240  1  2  10  Valued  pre  1-day  1.002945e+00  2.144559e-01  3  40  4  10
Sydney  240  1  2  11  Devalued  pre  1-day  7.478472e-01  3.383847e-01  1  15  5  10
Sydney  240  1  2  12  Rest  pre  1-day  0  0  0  0  NaN  10
Sydney  240  1  2  13  Valued  pre  1-day  7.988465e-01  3.099547e-01  3  16  4  10
Sydney  240  1  2  14  Rest  pre  1-day  0  0  0  0  NaN  10
Sydney  240  1  2  15  Devalued  pre  1-day  8.775096e-01  2.302637e-01  2  18  5  10
Sydney  240  1  2  16  Rest  pre  1-day  0  0  0  0  NaN  10
Sydney  240  1  2  17  Valued  pre  1-day  9.515714e-01  1.733550e-01  3  19  4  10
Sydney  240  1  2  18  Rest  pre  1-day  0  0  0  0  NaN  10
Sydney  240  1  2  19  Devalued  pre  1-day  9.502108e-01  1.552952e-01  1  19  5  10
Sydney  240  1  2  20  Valued  pre  1-day  9.010307e-01  2.106395e-01  2  36  4  10
Sydney  240  1  3  1  Devalued  post  1-day  1.046092e+00  3.226978e-01  0  21  -3  4
Sydney  240  1  3  2  Rest  post  1-day  0  0  0  0  NaN  4
Sydney  240  1  3  3  Valued  post  1-day  8.513089e-01  4.328412e-01  0  17  5  4
Sydney  240  1  3  4  Devalued  post  1-day  7.013050e-01  1.044207e-01  0  14  -3  4
Sydney  240  1  3  5  Valued  post  1-day  7.456494e-01  1.515026e-01  0  15  5  4
Sydney  240  1  3  6  Rest  post  1-day  0  0  0  0  NaN  4
Sydney  240  1  3  7  Valued  post  1-day  8.481268e-01  1.372126e-01  0  17  5  4
Sydney  240  1  3  8  Devalued  post  1-day  8.027752e-01  1.536350e-01  0  16  -3  4
Sydney  240  1  3  9  Rest  post  1-day  0  0  0  0  NaN  4
Sydney  241  1  1  1  Rest  pre  1-day  0  0  0  0  NaN  8
Sydney  241  1  1  2  Valued  pre  1-day  8.247747e-01  1.759063e-01  1  33  4  8
Sydney  241  1  1  3  Rest  pre  1-day  0  0  0  0  NaN  8
Sydney  241  1  1  4  Devalued  pre  1-day  8.473059e-01  2.001852e-01  1  17  4  8
Sydney  241  1  1  5  Valued  pre  1-day  1.546835e+00  2.572843e-01  1  31  4  8
Sydney  241  1  1  6  Devalued  pre  1-day  2.131677e+00  1.784558e-01  1  85  4  8
Sydney  241  1  1  7  Rest  pre  1-day  0  0  0  0  NaN  8
Sydney  241  1  1  8  Valued  pre  1-day  2.581263e+00  1.564752e-01  1  52  4  8
Sydney  241  1  1  9  Devalued  pre  1-day  2.111548e+00  2.400731e-01  3  42  4  8
Sydney  241  1  1  10  Rest  pre  1-day  0  0  0  0  NaN  8
Sydney  241  1  1  11  Devalued  pre  1-day  2.922550e+00  2.096517e-01  7  117  4  8
Sydney  241  1  1  12  Rest  pre  1-day  0  0  0  0  NaN  8
Sydney  241  1  1  13  Devalued  pre  1-day  3.246513e+00  1.919469e-01  2  65  4  8
Sydney  241  1  1  14  Rest  pre  1-day  0  0  0  0  NaN  8
Sydney  241  1  1  15  Valued  pre  1-day  3.888751e+00  1.105724e-01  1  78  4  8
Sydney  241  1  1  16  Rest  pre  1-day  0  0  0  0  NaN  8
Sydney  241  1  1  17  Valued  pre  1-day  3.562267e+00  1.555014e-01  5  143  4  8
Sydney  241  1  1  18  Devalued  pre  1-day  2.986268e+00  1.945047e-01  3  59  4  8
Sydney  241  1  1  19  Valued  pre  1-day  3.396447e+00  1.864015e-01  3  69  4  8
Sydney  241  1  1  20  Rest  pre  1-day  0  0  0  0  NaN  8
Sydney  241  1  2  1  Rest  pre  1-day  0  0  0  0  NaN  8
Sydney  241  1  2  2  Valued  pre  1-day  3.549916e+00  1.612838e-01  5  142  4  8
Sydney  241  1  2  3  Rest  pre  1-day  0  0  0  0  NaN  8
Sydney  241  1  2  4  Valued  pre  1-day  4.013117e+00  2.059165e-01  1  161  4  8
Sydney  241  1  2  5  Rest  pre  1-day  0  0  0  0  NaN  8
Sydney  241  1  2  6  Valued  pre  1-day  2.855033e+00  2.051602e-01  1  57  4  8
Sydney  241  1  2  7  Devalued  pre  1-day  3.513105e+00  1.305177e-01  3  141  4  8
Sydney  241  1  2  8  Valued  pre  1-day  1.476150e+00  3.299010e-01  4  30  4  8
Sydney  241  1  2  9  Rest  pre  1-day  0  0  0  0  NaN  8
Sydney  241  1  2  10  Devalued  pre  1-day  3.286418e+00  2.121376e-01  2  66  4  8
Sydney  241  1  2  11  Valued  pre  1-day  1.555502e+00  3.466170e-01  1  31  4  8
Sydney  241  1  2  12  Devalued  pre  1-day  2.207885e+00  2.599587e-01  4  44  4  8
Sydney  241  1  2  13  Rest  pre  1-day  0  0  0  0  NaN  8
Sydney  241  1  2  14  Devalued  pre  1-day  2.555721e+00  2.679637e-01  1  51  4  8
Sydney  241  1  2  15  Rest  pre  1-day  0  0  0  0  NaN  8
Sydney  241  1  2  16  Valued  pre  1-day  3.951101e+00  1.176710e-01  1  79  4  8
Sydney  241  1  2  17  Devalued  pre  1-day  2.307594e+00  1.102625e-01  0  46  4  8
Sydney  241  1  2  18  Rest  pre  1-day  0  0  0  0  NaN  8
Sydney  241  1  2  19  Devalued  pre  1-day  6.251898e-01  5.199870e-01  4  25  4  8
Sydney  241  1  2  20  Rest  pre  1-day  0  0  0  0  NaN  8
Sydney  241  1  3  1  Devalued  post  1-day  8.954666e-01  1.477323e+00  0  18  -4  1
Sydney  241  1  3  2  Rest  post  1-day  0  0  0  0  NaN  1
