site  ID  session  run  trial  cue  prepost  group  pressFreq  pressVar  nRewards  nResponse  outcomeliking  hunger
Caltech1  74  1  2  2  Rest  pre  1-day  0  0  0  0  NaN  9
Caltech1  74  1  2  3  Valued  pre  1-day  2.489663e+00  2.003309e-01  1  50  5  9
Caltech1  74  1  2  4  Rest  pre  1-day  0  0  0  0  NaN  9
Caltech1  74  1  2  5  Valued  pre  1-day  2.474897e+00  2.281768e-01  3  99  5  9
Caltech1  74  1  2  6  Devalued  pre  1-day  2.216782e+00  2.944210e-01  4  89  3  9
Caltech1  74  1  2  7  Rest  pre  1-day  0  0  0  0  NaN  9
Caltech1  74  1  2  8  Devalued  pre  1-day  2.649441e+00  3.935324e-01  2  53  3  9
Caltech1  74  1  2  9  Rest  pre  1-day  0  0  0  0  NaN  9
Caltech1  74  1  2  10  Devalued  pre  1-day  2.234546e+00  6.874268e-01  1  45  3  9
Caltech1  74  1  2  11  Rest  pre  1-day  0  0  0  0  NaN  9
Caltech1  74  1  2  12  Valued  pre  1-day  2.640189e+00  2.039702e-01  2  53  5  9
Caltech1  74  1  2  13  Rest  pre  1-day  0  0  0  0  NaN  9
Caltech1  74  1  2  14  Devalued  pre  1-day  2.594511e+00  3.365838e-01  2  52  3  9
Caltech1  74  1  2  15  Valued  pre  1-day  2.797973e+00  1.734923e-01  1  56  5  9
Caltech1  74  1  2  16  Devalued  pre  1-day  2.687803e+00  2.208325e-01  1  54  3  9
Caltech1  74  1  2  17  Valued  pre  1-day  2.613325e+00  2.345957e-01  2  52  5  9
Caltech1  74  1  2  18  Rest  pre  1-day  0  0  0  0  NaN  9
Caltech1  74  1  2  19  Devalued  pre  1-day  2.945566e+00  1.940563e-01  4  118  3  9
Caltech1  74  1  2  20  Rest  pre  1-day  0  0  0  0  NaN  9
Caltech1  74  1  3  1  Rest  post  1-day  0  0  0  0  NaN  7
Caltech1  74  1  3  2  Devalued  post  1-day  1.247230e+00  4.047599e-01  0  25  -1  7
Caltech1  74  1  3  3  Rest  post  1-day  0  0  0  0  NaN  7
Caltech1  74  1  3  4  Valued  post  1-day  2.394857e+00  2.885019e-01  0  48  5  7
Caltech1  74  1  3  5  Devalued  post  1-day  1.904085e+00  4.429889e-01  0  38  -1  7
Caltech1  74  1  3  6  Valued  post  1-day  3.001692e+00  1.583041e-01  0  61  5  7
Caltech1  74  1  3  7  Rest  post  1-day  0  0  0  0  NaN  7
Caltech1  74  1  3  8  Valued  post  1-day  2.692883e+00  2.010156e-01  0  54  5  7
Caltech1  74  1  3  9  Devalued  post  1-day  2.740802e+00  1.925180e-01  0  56  -1  7
Caltech1  75  1  1  1  Devalued  pre  1-day  1.963575e+00  2.432980e-01  2  40  4  8
Caltech1  75  1  1  2  Valued  pre  1-day  3.313246e+00  2.222228e-01  4  67  2  8
Caltech1  75  1  1  3  Rest  pre  1-day  0  0  0  0  NaN  8
Caltech1  75  1  1  4  Devalued  pre  1-day  4.122045e+00  1.476471e-01  1  83  4  8
Caltech1  75  1  1  5  Rest  pre  1-day  0  0  0  0  NaN  8
Caltech1  75  1  1  6  Valued  pre  1-day  4.035254e+00  1.481510e-01  4  162  2  8
Caltech1  75  1  1  7  Rest  pre  1-day  0  0  0  0  NaN  8
Caltech1  75  1  1  8  Valued  pre  1-day  4.332517e+00  9.106169e-02  1  174  2  8
Caltech1  75  1  1  9  Devalued  pre  1-day  4.008992e+00  1.221541e-01  0  80  4  8
Caltech1  75  1  1  10  Rest  pre  1-day  0  0  0  0  NaN  8
Caltech1  75  1  1  11  Valued  pre  1-day  3.674450e+00  2.134347e-01  4  74  2  8
Caltech1  75  1  1  12  Rest  pre  1-day  0  0  0  0  NaN  8
Caltech1  75  1  1  13  Devalued  pre  1-day  4.416141e+00  1.018511e-01  0  89  4  8
Caltech1  75  1  1  14  Rest  pre  1-day  0  0  0  0  NaN  8
Caltech1  75  1  1  15  Valued  pre  1-day  3.928846e+00  1.568241e-01  2  79  2  8
Caltech1  75  1  1  16  Rest  pre  1-day  0  0  0  0  NaN  8
Caltech1  75  1  1  17  Devalued  pre  1-day  3.871056e+00  1.660536e-01  5  155  4  8
Caltech1  75  1  1  18  Valued  pre  1-day  3.586683e+00  1.726033e-01  2  72  2  8
Caltech1  75  1  1  19  Rest  pre  1-day  0  0  0  0  NaN  8
Caltech1  75  1  1  20  Devalued  pre  1-day  4.056028e+00  1.127675e-01  2  163  4  8
Caltech1  75  1  2  1  Devalued  pre  1-day  4.222820e+00  1.248394e-01  1  84  4  8
Caltech1  75  1  2  2  Rest  pre  1-day  0  0  0  0  NaN  8
Caltech1  75  1  2  3  Valued  pre  1-day  3.542534e+00  2.258194e-01  5  75  2  8
Caltech1  75  1  2  4  Devalued  pre  1-day  3.848477e+00  1.222381e-01  1  73  4  8
Caltech1  75  1  2  5  Valued  pre  1-day  3.569564e+00  1.510220e-01  2  71  2  8
Caltech1  75  1  2  6  Rest  pre  1-day  0  0  0  0  NaN  8
Caltech1  75  1  2  7  Valued  pre  1-day  4.233775e+00  1.206978e-01  1  85  2  8
Caltech1  75  1  2  8  Rest  pre  1-day  0  0  0  0  NaN  8
Caltech1  75  1  2  9  Valued  pre  1-day  3.953558e+00  1.528173e-01  2  79  2  8
Caltech1  75  1  2  10  Rest  pre  1-day  0  0  0  0  NaN  8
Caltech1  75  1  2  11  Devalued  pre  1-day  3.597229e+00  2.120086e-01  4  72  4  8
Caltech1  75  1  2  12  Rest  pre  1-day  0  0  0  0  NaN  8
Caltech1  75  1  2  13  Valued  pre  1-day  3.936461e+00  1.288439e-01  3  158  2  8
Caltech1  75  1  2  14  Rest  pre  1-day  0  0  0  0  NaN  8
Caltech1  75  1  2  15  Valued  pre  1-day  3.841417e+00  1.554265e-01  4  154  2  8
Caltech1  75  1  2  16  Devalued  pre  1-day  3.640455e+00  1.864393e-01  4  146  4  8
Caltech1  75  1  2  17  Rest  pre  1-day  0  0  0  0  NaN  8
Caltech1  75  1  2  18  Devalued  pre  1-day  3.985339e+00  1.590129e-01  2  80  4  8
Caltech1  75  1  2  19  Rest  pre  1-day  0  0  0  0  NaN  8
Caltech1  75  1  2  20  Devalued  pre  1-day  3.794511e+00  1.570834e-01  5  152  4  8
Caltech1  75  1  3  1  Valued  post  1-day  4.676551e+00  1.020816e-01  0  94  2  3
Caltech1  75  1  3  2  Devalued  post  1-day  4.265848e+00  6.996841e-02  0  86  -4  3
Caltech1  75  1  3  3  Rest  post  1-day  0  0  0  0  NaN  3
Caltech1  75  1  3  4  Devalued  post  1-day  4.441979e+00  8.816099e-02  0  89  -4  3
Caltech1  75  1  3  5  Valued  post  1-day  4.120059e+00  7.193410e-02  0  83  2  3
Caltech1  75  1  3  6  Rest  post  1-day  0  0  0  0  NaN  3
Caltech1  75  1  3  7  Devalued  post  1-day  4.567722e+00  5.374068e-02  0  92  -4  3
Caltech1  75  1  3  8  Valued  post  1-day  4.116531e+00  8.903413e-02  0  84  2  3
Caltech1  75  1  3  9  Rest  post  1-day  0  0  0  0  NaN  3
Caltech1  76  1  1  1  Valued  pre  1-day  3.714742e+00  1.309781e-01  3  146  2  7
Caltech1  76  1  1  2  Rest  pre  1-day  0  0  0  0  NaN  7
Caltech1  76  1  1  3  Valued  pre  1-day  4.699346e+00  1.417754e-01  2  94  2  7
Caltech1  76  1  1  4  Devalued  pre  1-day  3.596572e+00  1.886722e-01  1  72  4  7
Caltech1  76  1  1  5  Rest  pre  1-day  0  0  0  0  NaN  7
Caltech1  76  1  1  6  Devalued  pre  1-day  3.672197e+00  2.732557e-01  1  147  4  7
Caltech1  76  1  1  7  Rest  pre  1-day  0  0  0  0  NaN  7
Caltech1  76  1  1  8  Valued  pre  1-day  4.458526e+00  1.533871e-01  5  179  2  7
Caltech1  76  1  1  9  Devalued  pre  1-day  2.479671e+00  3.751487e-01  2  99  4  7
Caltech1  76  1  1  10  Valued  pre  1-day  2.005371e+00  3.775097e-01  2  40  2  7
Caltech1  76  1  1  11  Rest  pre  1-day  0  0  0  0  NaN  7
Caltech1  76  1  1  12  Valued  pre  1-day  4.618090e+00  1.571886e-01  2  98  2  7
Caltech1  76  1  1  13  Rest  pre  1-day  0  0  0  0  NaN  7
Caltech1  76  1  1  14  Devalued  pre  1-day  2.692938e+00  2.749669e-01  1  54  4  7
Caltech1  76  1  1  15  Rest  pre  1-day  0  0  0  0  NaN  7
Caltech1  76  1  1  16  Devalued  pre  1-day  4.145944e+00  1.453609e-01  0  83  4  7
Caltech1  76  1  1  17  Rest  pre  1-day  0  0  0  0  NaN  7
Caltech1  76  1  1  18  Devalued  pre  1-day  4.338237e+00  1.710347e-01  0  87  4  7
Caltech1  76  1  1  19  Valued  pre  1-day  1.104839e+00  4.054508e-01  2  22  2  7
Caltech1  76  1  1  20  Rest  pre  1-day  0  0  0  0  NaN  7
Caltech1  76  1  2  1  Rest  pre  1-day  0  0  0  0  NaN  7
Caltech1  76  1  2  2  Valued  pre  1-day  4.092227e+00  1.797743e-01  3  82  2  7
Caltech1  76  1  2  3  Devalued  pre  1-day  4.131171e+00  1.457855e-01  4  165  4  7
Caltech1  76  1  2  4  Rest  pre  1-day  0  0  0  0  NaN  7
Caltech1  76  1  2  5  Devalued  pre  1-day  4.432701e+00  2.264053e-01  3  89  4  7
Caltech1  76  1  2  6  Rest  pre  1-day  0  0  0  0  NaN  7
Caltech1  76  1  2  7  Valued  pre  1-day  4.197533e+00  1.747746e-01  7  168  2  7
Caltech1  76  1  2  8  Rest  pre  1-day  0  0  0  0  NaN  7
Caltech1  76  1  2  9  Devalued  pre  1-day  2.773835e+00  3.102641e-01  4  111  4  7
Caltech1  76  1  2  10  Valued  pre  1-day  4.129875e+00  1.671548e-01  3  83  2  7
Caltech1  76  1  2  11  Rest  pre  1-day  0  0  0  0  NaN  7
Caltech1  76  1  2  12  Devalued  pre  1-day  3.230724e+00  2.184369e-01  1  65  4  7
Caltech1  76  1  2  13  Rest  pre  1-day  0  0  0  0  NaN  7
Caltech1  76  1  2  14  Valued  pre  1-day  3.400463e+00  1.904451e-01  5  136  2  7
Caltech1  76  1  2  15  Devalued  pre  1-day  3.080460e+00  1.578451e-01  0  62  4  7
Caltech1  76  1  2  16  Valued  pre  1-day  4.223205e+00  2.216370e-01  0  84  2  7
Caltech1  76  1  2  17  Rest  pre  1-day  0  0  0  0  NaN  7
Caltech1  76  1  2  18  Valued  pre  1-day  2.674228e+00  3.484146e-01  0  54  2  7
Caltech1  76  1  2  19  Devalued  pre  1-day  3.878212e+00  1.801795e-01  3  77  4  7
Caltech1  76  1  2  20  Rest  pre  1-day  0  0  0  0  NaN  7
Caltech1  76  1  3  1  Rest  post  1-day  0  0  0  0  NaN  5
Caltech1  76  1  3  2  Valued  post  1-day  3.992482e+00  1.307737e-01  0  80  -1  5
Caltech1  76  1  3  3  Rest  post  1-day  0  0  0  0  NaN  5
Caltech1  76  1  3  4  Valued  post  1-day  3.227012e+00  1.001315e-01  0  65  -1  5
Caltech1  76  1  3  5  Devalued  post  1-day  3.584266e+00  8.868354e-02  0  71  -2  5
Caltech1  76  1  3  6  Valued  post  1-day  3.449902e+00  9.809874e-02  0  70  -1  5
Caltech1  76  1  3  7  Devalued  post  1-day  3.779195e+00  6.444448e-02  0  77  -2  5
Caltech1  76  1  3  8  Rest  post  1-day  0  0  0  0  NaN  5
Caltech1  76  1  3  9  Devalued  post  1-day  4.565803e+00  9.654640e-02  0  92  -2  5
Caltech1  77  1  1  1  Valued  pre  1-day  4.850701e+00  1.095886e-01  1  95  4  9
Caltech1  77  1  1  2  Rest  pre  1-day  0  0  0  0  NaN  9
Caltech1  77  1  1  3  Valued  pre  1-day  4.674417e+00  1.478746e-01  5  187  4  9
Caltech1  77  1  1  4  Rest  pre  1-day  0  0  0  0  NaN  9
Caltech1  77  1  1  5  Valued  pre  1-day  3.010107e+00  2.704441e-01  2  61  4  9
Caltech1  77  1  1  6  Rest  pre  1-day  0  0  0  0  NaN  9
Caltech1  77  1  1  7  Devalued  pre  1-day  4.841051e+00  1.270817e-01  1  97  5  9
Caltech1  77  1  1  8  Rest  pre  1-day  0  0  0  0  NaN  9
Caltech1  77  1  1  9  Valued  pre  1-day  4.850033e+00  1.058035e-01  1  194  4  9
Caltech1  77  1  1  10  Rest  pre  1-day  0  0  0  0  NaN  9
Caltech1  77  1  1  11  Devalued  pre  1-day  4.012399e+00  1.568928e-01  2  81  5  9
Caltech1  77  1  1  12  Valued  pre  1-day  3.966021e+00  1.660192e-01  3  79  4  9
Caltech1  77  1  1  13  Devalued  pre  1-day  4.855880e+00  1.455968e-01  5  194  5  9
Caltech1  77  1  1  14  Rest  pre  1-day  0  0  0  0  NaN  9
Caltech1  77  1  1  15  Devalued  pre  1-day  5.430189e+00  6.593203e-02  0  109  5  9
Caltech1  77  1  1  16  Valued  pre  1-day  4.366311e+00  1.007389e-01  1  87  4  9
Caltech1  77  1  1  17  Devalued  pre  1-day  3.134459e+00  1.190088e-01  1  63  5  9
Caltech1  77  1  1  18  Rest  pre  1-day  0  0  0  0  NaN  9
Caltech1  77  1  1  19  Devalued  pre  1-day  4.008573e+00  1.585397e-01  5  161  5  9
Caltech1  77  1  1  20  Rest  pre  1-day  0  0  0  0  NaN  9
Caltech1  77  1  2  1  Devalued  pre  1-day  4.473171e+00  1.755010e-01  3  87  5  9
Caltech1  77  1  2  2  Valued  pre  1-day  4.502415e+00  1.168724e-01  1  90  4  9
Caltech1  77  1  2  3  Rest  pre  1-day  0  0  0  0  NaN  9
Caltech1  77  1  2  4  Valued  pre  1-day  3.137654e+00  1.511927e-01  1  63  4  9
Caltech1  77  1  2  5  Rest  pre  1-day  0  0  0  0  NaN  9
Caltech1  77  1  2  6  Valued  pre  1-day  4.283982e+00  1.494588e-01  2  172  4  9
Caltech1  77  1  2  7  Rest  pre  1-day  0  0  0  0  NaN  9
Caltech1  77  1  2  8  Valued  pre  1-day  4.868743e+00  1.435738e-01  5  195  4  9
Caltech1  77  1  2  9  Devalued  pre  1-day  4.528697e+00  9.766386e-02  1  91  5  9
Caltech1  77  1  2  10  Rest  pre  1-day  0  0  0  0  NaN  9
Caltech1  77  1  2  11  Devalued  pre  1-day  5.009427e+00  7.076258e-02  0  101  5  9
Caltech1  77  1  2  12  Valued  pre  1-day  3.581543e+00  1.530476e-01  2  71  4  9
Caltech1  77  1  2  13  Rest  pre  1-day  0  0  0  0  NaN  9
Caltech1  77  1  2  14  Devalued  pre  1-day  4.615131e+00  1.423481e-01  4  186  5  9
Caltech1  77  1  2  15  Rest  pre  1-day  0  0  0  0  NaN  9
Caltech1  77  1  2  16  Valued  pre  1-day  3.287717e+00  3.315440e-01  3  66  4  9
Caltech1  77  1  2  17  Devalued  pre  1-day  4.232958e+00  1.728495e-01  4  170  5  9
Caltech1  77  1  2  18  Rest  pre  1-day  0  0  0  0  NaN  9
Caltech1  77  1  2  19  Devalued  pre  1-day  2.627577e+00  1.487337e-01  2  53  5  9
Caltech1  77  1  2  20  Rest  pre  1-day  0  0  0  0  NaN  9
Caltech1  77  1  3  1  Valued  post  1-day  2.389271e+00  1.432254e-01  0  48  3  3
Caltech1  77  1  3  2  Rest  post  1-day  0  0  0  0  NaN  3
Caltech1  77  1  3  3  Valued  post  1-day  1.450625e+00  1.298550e-01  0  29  3  3
Caltech1  77  1  3  4  Rest  post  1-day  0  0  0  0  NaN  3
Caltech1  77  1  3  5  Devalued  post  1-day  1.050154e+00  1.793426e-01  0  21  0  3
Caltech1  77  1  3  6  Valued  post  1-day  9.977237e-01  7.639169e-02  0  20  3  3
Caltech1  77  1  3  7  Devalued  post  1-day  1.004071e+00  1.200326e-01  0  20  0  3
Caltech1  77  1  3  8  Rest  post  1-day  0  0  0  0  NaN  3
Caltech1  77  1  3  9  Devalued  post  1-day  1.645785e+00  1.316921e-01  0  33  0  3
Caltech1  78  1  1  1  Valued  pre  1-day  3.675992e+00  1.618365e-01  2  73  5  8
Caltech1  78  1  1  2  Rest  pre  1-day  0  0  0  0  NaN  8
Caltech1  78  1  1  3  Valued  pre  1-day  3.630036e+00  1.522940e-01  2  73  5  8
Caltech1  78  1  1  4  Rest  pre  1-day  0  0  0  0  NaN  8
Caltech1  78  1  1  5  Valued  pre  1-day  3.593620e+00  1.648189e-01  5  144  5  8
Caltech1  78  1  1  6  Devalued  pre  1-day  2.858576e+00  1.869547e-01  3  57  5  8
Caltech1  78  1  1  7  Valued  pre  1-day  3.529254e+00  1.480924e-01  2  71  5  8
Caltech1  78  1  1  8  Rest  pre  1-day  0  0  0  0  NaN  8
Caltech1  78  1  1  9  Devalued  pre  1-day  4.088159e+00  1.125161e-01  1  82  5  8
Caltech1  78  1  1  10  Rest  pre  1-day  0  0  0  0  NaN  8
Caltech1  78  1  1  11  Valued  pre  1-day  3.935049e+00  1.451928e-01  2  83  5  8
Caltech1  78  1  1  12  Rest  pre  1-day  0  0  0  0  NaN  8
Caltech1  78  1  1  13  Devalued  pre  1-day  4.170285e+00  4.971317e-02  0  84  5  8
Caltech1  78  1  1  14  Valued  pre  1-day  3.459776e+00  1.438693e-01  4  138  5  8
Caltech1  78  1  1  15  Devalued  pre  1-day  3.541795e+00  1.120694e-01  2  142  5  8
Caltech1  78  1  1  16  Rest  pre  1-day  0  0  0  0  NaN  8
Caltech1  78  1  1  17  Devalued  pre  1-day  3.842923e+00  1.060162e-01  2  154  5  8
Caltech1  78  1  1  18  Rest  pre  1-day  0  0  0  0  NaN  8
Caltech1  78  1  1  19  Devalued  pre  1-day  4.251234e+00  1.029374e-01  1  85  5  8
Caltech1  78  1  1  20  Rest  pre  1-day  0  0  0  0  NaN  8
Caltech1  78  1  2  1  Valued  pre  1-day  3.912684e+00  1.511314e-01  2  78  5  8
Caltech1  78  1  2  2  Rest  pre  1-day  0  0  0  0  NaN  8
Caltech1  78  1  2  3  Valued  pre  1-day  3.744494e+00  1.202715e-01  2  150  5  8
Caltech1  78  1  2  4  Rest  pre  1-day  0  0  0  0  NaN  8
Caltech1  78  1  2  5  Devalued  pre  1-day  3.768102e+00  1.368038e-01  4  151  5  8
Caltech1  78  1  2  6  Rest  pre  1-day  0  0  0  0  NaN  8
Caltech1  78  1  2  7  Valued  pre  1-day  4.339636e+00  1.017267e-01  1  87  5  8
Caltech1  78  1  2  8  Rest  pre  1-day  0  0  0  0  NaN  8
Caltech1  78  1  2  9  Devalued  pre  1-day  3.617591e+00  1.925145e-01  8  145  5  8
Caltech1  78  1  2  10  Valued  pre  1-day  3.259787e+00  1.488265e-01  2  65  5  8
Caltech1  78  1  2  11  Devalued  pre  1-day  3.593104e+00  1.059839e-01  1  72  5  8
Caltech1  78  1  2  12  Rest  pre  1-day  0  0  0  0  NaN  8
Caltech1  78  1  2  13  Valued  pre  1-day  3.824093e+00  1.416113e-01  3  153  5  8
Caltech1  78  1  2  14  Devalued  pre  1-day  3.544973e+00  1.075474e-01  1  71  5  8
Caltech1  78  1  2  15  Rest  pre  1-day  0  0  0  0  NaN  8
Caltech1  78  1  2  16  Devalued  pre  1-day  3.875261e+00  1.245935e-01  1  78  5  8
Caltech1  78  1  2  17  Rest  pre  1-day  0  0  0  0  NaN  8
Caltech1  78  1  2  18  Devalued  pre  1-day  3.981427e+00  1.069444e-01  1  80  5  8
Caltech1  78  1  2  19  Valued  pre  1-day  3.713302e+00  1.110134e-01  1  74  5  8
Caltech1  78  1  2  20  Rest  pre  1-day  0  0  0  0  NaN  8
Caltech1  78  1  3  1  Valued  post  1-day  4.180110e+00  1.324777e-01  0  84  5  7
Caltech1  78  1  3  2  Devalued  post  1-day  2.161809e+00  1.640184e-01  0  45  -4  7
Caltech1  78  1  3  3  Valued  post  1-day  4.193932e+00  5.192547e-02  0  85  5  7
Caltech1  78  1  3  4  Devalued  post  1-day  1.005173e+00  2.360695e-01  0  22  -4  7
Caltech1  78  1  3  5  Rest  post  1-day  0  0  0  0  NaN  7
Caltech1  78  1  3  6  Devalued  post  1-day  1.495218e-01  3.386584e+00  0  3  -4  7
Caltech1  78  1  3  7  Rest  post  1-day  0  0  0  0  NaN  7
Caltech1  78  1  3  8  Valued  post  1-day  4.232308e+00  5.604506e-02  0  85  5  7
Caltech1  78  1  3  9  Rest  post  1-day  0  0  0  0  NaN  7
Caltech1  79  1  1  1  Rest  pre  1-day  0  0  0  0  NaN  10
Caltech1  79  1  1  2  Devalued  pre  1-day  5.186652e+00  1.222572e-01  3  208  5  10
Caltech1  79  1  1  3  Rest  pre  1-day  0  0  0  0  NaN  10
Caltech1  79  1  1  4  Valued  pre  1-day  4.978072e+00  1.764939e-01  3  100  4  10
Caltech1  79  1  1  5  Rest  pre  1-day  0  0  0  0  NaN  10
Caltech1  79  1  1  6  Valued  pre  1-day  5.103960e+00  1.409015e-01  2  103  4  10
Caltech1  79  1  1  7  Rest  pre  1-day  0  0  0  0  NaN  10
Caltech1  79  1  1  8  Devalued  pre  1-day  4.952371e+00  1.688718e-01  3  100  5  10
Caltech1  79  1  1  9  Rest  pre  1-day  0  0  0  0  NaN  10
Caltech1  79  1  1  10  Valued  pre  1-day  5.234551e+00  1.164757e-01  3  210  4  10
Caltech1  79  1  1  11  Devalued  pre  1-day  5.013753e+00  1.071142e-01  1  100  5  10
Caltech1  79  1  1  12  Valued  pre  1-day  4.691777e+00  1.436029e-01  2  94  4  10
Caltech1  79  1  1  13  Rest  pre  1-day  0  0  0  0  NaN  10
Caltech1  79  1  1  14  Devalued  pre  1-day  4.925591e+00  1.352801e-01  4  198  5  10
Caltech1  79  1  1  15  Valued  pre  1-day  4.632025e+00  9.895238e-02  1  92  4  10
Caltech1  79  1  1  16  Devalued  pre  1-day  4.921524e+00  2.540800e-02  0  98  5  10
Caltech1  79  1  1  17  Rest  pre  1-day  0  0  0  0  NaN  10
Caltech1  79  1  1  18  Valued  pre  1-day  5.242067e+00  8.112665e-02  1  210  4  10
Caltech1  79  1  1  19  Devalued  pre  1-day  4.645282e+00  9.676569e-02  1  93  5  10
Caltech1  79  1  1  20  Rest  pre  1-day  0  0  0  0  NaN  10
Caltech1  79  1  2  1  Rest  pre  1-day  0  0  0  0  NaN  10
Caltech1  79  1  2  2  Devalued  pre  1-day  4.719175e+00  1.971455e-01  4  95  5  10
Caltech1  79  1  2  3  Rest  pre  1-day  0  0  0  0  NaN  10
Caltech1  79  1  2  4  Devalued  pre  1-day  5.459865e+00  9.975934e-02  1  110  5  10
Caltech1  79  1  2  5  Rest  pre  1-day  0  0  0  0  NaN  10
Caltech1  79  1  2  6  Devalued  pre  1-day  4.998313e+00  1.285643e-01  4  200  5  10
Caltech1  79  1  2  7  Rest  pre  1-day  0  0  0  0  NaN  10
Caltech1  79  1  2  8  Valued  pre  1-day  5.644452e+00  1.005005e-01  1  113  4  10
Caltech1  79  1  2  9  Rest  pre  1-day  0  0  0  0  NaN  10
Caltech1  79  1  2  10  Valued  pre  1-day  5.525551e+00  1.029689e-01  1  111  4  10
Caltech1  79  1  2  11  Devalued  pre  1-day  4.640803e+00  1.333179e-01  2  94  5  10
Caltech1  79  1  2  12  Valued  pre  1-day  4.515936e+00  1.563306e-01  6  179  4  10
Caltech1  79  1  2  13  Rest  pre  1-day  0  0  0  0  NaN  10
Caltech1  79  1  2  14  Devalued  pre  1-day  4.067959e+00  1.703494e-01  5  163  5  10
Caltech1  79  1  2  15  Valued  pre  1-day  4.148245e+00  1.437442e-01  2  83  4  10
Caltech1  79  1  2  16  Devalued  pre  1-day  3.825385e+00  1.314283e-01  1  76  5  10
Caltech1  79  1  2  17  Valued  pre  1-day  4.376437e+00  1.319582e-01  3  175  4  10
Caltech1  79  1  2  18  Rest  pre  1-day  0  0  0  0  NaN  10
Caltech1  79  1  2  19  Valued  pre  1-day  4.767811e+00  1.264020e-01  1  96  4  10
Caltech1  79  1  2  20  Rest  pre  1-day  0  0  0  0  NaN  10
Caltech1  79  1  3  1  Rest  post  1-day  0  0  0  0  NaN  7
Caltech1  79  1  3  2  Valued  post  1-day  5.916387e+00  9.254684e-02  0  119  5  7
Caltech1  79  1  3  3  Rest  post  1-day  0  0  0  0  NaN  7
Caltech1  79  1  3  4  Valued  post  1-day  5.595010e+00  5.930767e-02  0  112  5  7
Caltech1  79  1  3  5  Devalued  post  1-day  4.753692e+00  5.895515e-02  0  96  2  7
Caltech1  79  1  3  6  Valued  post  1-day  5.198704e+00  7.959426e-02  0  104  5  7
Caltech1  79  1  3  7  Devalued  post  1-day  4.734618e+00  6.493933e-02  0  95  2  7
Caltech1  79  1  3  8  Rest  post  1-day  0  0  0  0  NaN  7
Caltech1  79  1  3  9  Devalued  post  1-day  5.436869e+00  7.140147e-02  0  109  2  7
Caltech1  80  1  1  1  Devalued  pre  1-day  4.300697e+00  1.242149e-01  2  172  4  7
Caltech1  80  1  1  2  Rest  pre  1-day  0  0  0  0  NaN  7
Caltech1  80  1  1  3  Devalued  pre  1-day  4.113613e+00  1.803779e-01  3  83  4  7
Caltech1  80  1  1  4  Valued  pre  1-day  4.033948e+00  1.199404e-01  1  80  4  7
Caltech1  80  1  1  5  Rest  pre  1-day  0  0  0  0  NaN  7
Caltech1  80  1  1  6  Valued  pre  1-day  4.033812e+00  1.846842e-01  3  81  4  7
Caltech1  80  1  1  7  Rest  pre  1-day  0  0  0  0  NaN  7
Caltech1  80  1  1  8  Devalued  pre  1-day  3.517107e+00  1.744811e-01  2  71  4  7
Caltech1  80  1  1  9  Valued  pre  1-day  2.110796e+00  2.581660e-01  4  84  4  7
Caltech1  80  1  1  10  Devalued  pre  1-day  8.482768e-01  1.720821e-01  5  34  4  7
Caltech1  80  1  1  11  Rest  pre  1-day  0  0  0  0  NaN  7
Caltech1  80  1  1  12  Devalued  pre  1-day  9.457985e-01  3.422516e-01  2  19  4  7
Caltech1  80  1  1  13  Rest  pre  1-day  0  0  0  0  NaN  7
Caltech1  80  1  1  14  Devalued  pre  1-day  7.452138e-01  4.608926e-01  3  15  4  7
Caltech1  80  1  1  15  Rest  pre  1-day  0  0  0  0  NaN  7
Caltech1  80  1  1  16  Valued  pre  1-day  1.892371e+00  2.096289e-01  1  38  4  7
Caltech1  80  1  1  17  Rest  pre  1-day  0  0  0  0  NaN  7
Caltech1  80  1  1  18  Valued  pre  1-day  1.598014e+00  4.195402e-01  4  64  4  7
Caltech1  80  1  1  19  Rest  pre  1-day  0  0  0  0  NaN  7
Caltech1  80  1  1  20  Valued  pre  1-day  1.799018e+00  1.166583e-01  1  36  4  7
Caltech1  80  1  2  1  Rest  pre  1-day  0  0  0  0  NaN  7
Caltech1  80  1  2  2  Devalued  pre  1-day  1.198095e+00  2.030460e-01  3  24  4  7
Caltech1  80  1  2  3  Rest  pre  1-day  0  0  0  0  NaN  7
Caltech1  80  1  2  4  Devalued  pre  1-day  7.475146e-01  5.283768e-01  2  15  4  7
Caltech1  80  1  2  5  Valued  pre  1-day  9.030572e-01  4.179678e-01  2  18  4  7
Caltech1  80  1  2  6  Devalued  pre  1-day  6.502675e-01  6.699987e-01  5  26  4  7
Caltech1  80  1  2  7  Rest  pre  1-day  0  0  0  0  NaN  7
Caltech1  80  1  2  8  Valued  pre  1-day  6.981618e-01  3.044560e-01  2  14  4  7
Caltech1  80  1  2  9  Rest  pre  1-day  0  0  0  0  NaN  7
Caltech1  80  1  2  10  Valued  pre  1-day  7.242251e-01  2.441060e-01  2  29  4  7
Caltech1  80  1  2  11  Devalued  pre  1-day  6.001345e-01  5.290828e-01  1  12  4  7
Caltech1  80  1  2  12  Rest  pre  1-day  0  0  0  0  NaN  7
Caltech1  80  1  2  13  Valued  pre  1-day  6.990510e-01  2.889313e-01  2  28  4  7
Caltech1  80  1  2  14  Rest  pre  1-day  0  0  0  0  NaN  7
